,ID_Cliente,Idade,Qtd_Filhos,Rendimento_Anual,Anos_empregado,Tamanho_Familia,Tem_Carro,Tem_Casa_Propria,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Categoria_de_renda,Grau_Escolaridade,Estado_Civil,Moradia,Ocupacao,Mau
19588,5125933,33.0,0,157500.0,0.4,1.0,0,0,0,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
19589,5125934,27.0,2,135000.0,5.1,4.0,0,1,1,0,0,Associado comercial,Ensino fundamental,Uniao estavel,Mora com os pais,Venda,1
19590,5125936,29.0,0,112500.0,1.5,2.0,0,1,0,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
19591,5125937,29.0,0,112500.0,1.5,2.0,0,1,0,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
19592,5125938,29.0,0,112500.0,1.5,2.0,0,1,0,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
19593,5125945,40.0,0,135000.0,7.1,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Alugado,Construcao Civil,0
19594,5125946,40.0,0,135000.0,7.1,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Alugado,Construcao Civil,0
19595,5125949,40.0,0,135000.0,7.1,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Alugado,Construcao Civil,0
19596,5125950,40.0,0,135000.0,7.1,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Alugado,Construcao Civil,0
19597,5125951,40.0,0,135000.0,7.1,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Alugado,Construcao Civil,0
19598,5125956,44.0,0,166500.0,7.5,1.0,0,1,0,1,0,Associado comercial,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
19599,5125959,44.0,0,166500.0,7.5,1.0,0,1,0,1,0,Associado comercial,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
19600,5125961,44.0,0,166500.0,7.5,1.0,0,1,0,1,0,Associado comercial,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
19601,5125965,41.0,0,202500.0,3.0,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19602,5125966,41.0,0,202500.0,3.0,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19603,5125974,55.0,0,54000.0,5.2,2.0,0,1,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19604,5125976,42.0,0,247500.0,6.1,1.0,0,1,0,1,0,Associado comercial,Ensino superior,Viuvo,Casa propria,Construcao Civil,0
19605,5125978,33.0,0,148500.0,3.4,1.0,0,1,0,1,1,Empregado,Ensino superior,Separado,Casa propria,Gerencia,0
19606,5125979,33.0,0,148500.0,3.4,1.0,0,1,0,1,1,Empregado,Ensino superior,Separado,Casa propria,Gerencia,0
19607,5125980,33.0,0,148500.0,3.4,1.0,0,1,0,1,1,Empregado,Ensino superior,Separado,Casa propria,Gerencia,0
19608,5125982,34.0,1,135000.0,7.0,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Baixa qualificacao,0
19609,5125983,34.0,1,135000.0,7.0,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Baixa qualificacao,0
19610,5125984,34.0,1,135000.0,7.0,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Baixa qualificacao,0
19611,5125986,34.0,1,135000.0,7.0,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Baixa qualificacao,0
19612,5125987,34.0,1,135000.0,7.0,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Baixa qualificacao,0
19613,5125988,34.0,1,135000.0,7.0,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Baixa qualificacao,0
19614,5125989,31.0,1,225000.0,4.9,3.0,0,1,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Garcom,0
19615,5125992,31.0,1,225000.0,4.9,3.0,0,1,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Garcom,0
19616,5125993,31.0,1,225000.0,4.9,3.0,0,1,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Garcom,0
19617,5125995,60.0,0,180000.0,2.0,2.0,0,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
19618,5125996,60.0,0,180000.0,2.0,2.0,0,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
19619,5125998,60.0,0,180000.0,2.0,2.0,0,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
19620,5126002,37.0,2,171000.0,3.4,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
19621,5126004,37.0,2,171000.0,3.4,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
19622,5126006,37.0,2,171000.0,3.4,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
19623,5126007,37.0,2,171000.0,3.4,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
19624,5126008,37.0,2,171000.0,3.4,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
19625,5126009,55.0,0,270000.0,4.0,2.0,0,1,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Garcom,0
19626,5126010,55.0,0,270000.0,4.0,2.0,0,1,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Garcom,0
19627,5126011,55.0,0,270000.0,4.0,2.0,0,1,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Garcom,0
19628,5126014,55.0,0,270000.0,4.0,2.0,0,1,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Garcom,0
19629,5126016,41.0,1,112500.0,7.3,3.0,0,0,1,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Equipe principal,0
19630,5126017,41.0,1,112500.0,7.3,3.0,0,0,1,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Equipe principal,0
19631,5126020,41.0,1,112500.0,7.3,3.0,0,0,1,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Equipe principal,0
19632,5126023,24.0,0,90000.0,2.3,1.0,0,1,1,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
19633,5126024,24.0,0,90000.0,2.3,1.0,0,1,1,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
19634,5126027,32.0,0,306000.0,4.5,2.0,1,0,0,1,1,Empregado,Ensino superior incompleto,Uniao estavel,Casa propria,Construcao Civil,0
19635,5126029,47.0,0,108000.0,2.5,1.0,1,1,0,0,1,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19636,5126033,47.0,0,108000.0,2.5,1.0,1,1,0,0,1,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19637,5126035,47.0,0,108000.0,2.5,1.0,1,1,0,0,1,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19638,5126036,47.0,0,108000.0,2.5,1.0,1,1,0,0,1,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19639,5126039,27.0,2,112500.0,5.0,4.0,1,1,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Medicina,0
19640,5126040,27.0,2,112500.0,5.0,4.0,1,1,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Medicina,0
19641,5126042,27.0,2,112500.0,5.0,4.0,1,1,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Medicina,0
19642,5126043,27.0,2,112500.0,5.0,4.0,1,1,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Medicina,0
19643,5126046,53.0,0,121500.0,9.9,2.0,1,1,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
19644,5126047,53.0,0,121500.0,9.9,2.0,1,1,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
19645,5126051,38.0,1,67500.0,14.7,3.0,1,0,1,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Alta tecnologia,0
19646,5126052,38.0,1,67500.0,14.7,3.0,1,0,1,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Alta tecnologia,0
19647,5126053,38.0,1,67500.0,14.7,3.0,1,0,1,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Alta tecnologia,0
19648,5126054,38.0,1,67500.0,14.7,3.0,1,0,1,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Alta tecnologia,0
19649,5126057,38.0,1,67500.0,14.7,3.0,1,0,1,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Alta tecnologia,0
19650,5126060,38.0,1,67500.0,14.7,3.0,1,0,1,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Alta tecnologia,0
19651,5126064,51.0,0,94500.0,5.3,1.0,0,1,1,0,0,Servidor publico,Ensino superior,Separado,Casa propria,Construcao Civil,0
19652,5126065,51.0,0,94500.0,5.3,1.0,0,1,1,0,0,Servidor publico,Ensino superior,Separado,Casa propria,Construcao Civil,0
19653,5126068,35.0,0,135000.0,4.5,2.0,1,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Outros,0
19654,5126069,59.0,0,450000.0,15.3,2.0,1,1,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Gerencia,0
19655,5126073,35.0,0,225000.0,3.2,2.0,0,1,1,1,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Venda,0
19656,5126074,35.0,0,225000.0,3.2,2.0,0,1,1,1,0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Venda,0
19657,5126075,31.0,0,112500.0,5.5,2.0,1,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19658,5126076,31.0,0,112500.0,5.5,2.0,1,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19659,5126077,31.0,0,112500.0,5.5,2.0,1,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19660,5126079,41.0,1,112500.0,7.1,3.0,0,1,0,0,0,Servidor publico,Ensino medio,Casado,Casa propria,Gerencia,0
19661,5126080,41.0,1,112500.0,7.1,3.0,0,1,0,0,0,Servidor publico,Ensino medio,Casado,Casa propria,Gerencia,0
19662,5126082,41.0,1,112500.0,7.1,3.0,0,1,0,0,0,Servidor publico,Ensino medio,Casado,Casa propria,Gerencia,0
19663,5126084,41.0,1,112500.0,7.1,3.0,0,1,0,0,0,Servidor publico,Ensino medio,Casado,Casa propria,Gerencia,0
19664,5126087,51.0,0,360000.0,14.9,2.0,1,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
19665,5126089,51.0,0,360000.0,14.9,2.0,1,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
19666,5126090,51.0,0,360000.0,14.9,2.0,1,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
19667,5126091,57.0,0,157500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19668,5126092,57.0,0,157500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19669,5126093,57.0,0,157500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19670,5126095,57.0,0,157500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19671,5126096,57.0,0,157500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19672,5126097,57.0,0,157500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19673,5126098,57.0,0,157500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19674,5126100,58.0,0,112500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19675,5126102,58.0,0,112500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19676,5126105,56.0,0,112500.0,35.6,1.0,0,1,1,0,0,Servidor publico,Ensino medio,Solteiro,Casa propria,Equipe principal,0
19677,5126108,56.0,0,112500.0,35.6,1.0,0,1,1,0,0,Servidor publico,Ensino medio,Solteiro,Casa propria,Equipe principal,0
19678,5126114,44.0,0,180000.0,11.3,2.0,0,0,1,0,0,Empregado,Ensino fundamental,Casado,Apartamento comercial,Gerencia,0
19679,5126122,42.0,0,72000.0,0.6,2.0,1,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Medicina,0
19680,5126126,42.0,0,72000.0,0.6,2.0,1,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Medicina,0
19681,5126128,42.0,0,72000.0,0.6,2.0,1,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Medicina,1
19682,5126129,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19683,5126130,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19684,5126134,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19685,5126135,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19686,5126136,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19687,5126137,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19688,5126138,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19689,5126141,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19690,5126142,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19691,5126143,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19692,5126145,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19693,5126146,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19694,5126147,44.0,2,202500.0,10.4,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19695,5126150,63.0,0,67500.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino fundamental,Casado,Casa propria,Outros,0
19696,5126151,63.0,0,67500.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino fundamental,Casado,Casa propria,Outros,0
19697,5126152,44.0,0,135000.0,1.4,1.0,0,0,1,1,0,Empregado,Ensino medio,Viuvo,Casa propria,Construcao Civil,1
19698,5126155,44.0,0,135000.0,1.4,1.0,0,0,1,1,0,Empregado,Ensino medio,Viuvo,Casa propria,Construcao Civil,1
19699,5126157,39.0,0,180000.0,0.8,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19700,5126160,39.0,0,180000.0,0.8,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19701,5126166,34.0,2,112500.0,2.0,4.0,0,0,0,1,0,Empregado,Ensino medio,Casado,Habitacao publica,Medicina,0
19702,5126167,34.0,2,112500.0,2.0,4.0,0,0,0,1,0,Empregado,Ensino medio,Casado,Habitacao publica,Medicina,0
19703,5126168,34.0,2,112500.0,2.0,4.0,0,0,0,1,0,Empregado,Ensino medio,Casado,Habitacao publica,Medicina,0
19704,5126169,34.0,2,112500.0,2.0,4.0,0,0,0,1,0,Empregado,Ensino medio,Casado,Habitacao publica,Medicina,0
19705,5126170,34.0,2,112500.0,2.0,4.0,0,0,0,1,0,Empregado,Ensino medio,Casado,Habitacao publica,Medicina,0
19706,5126171,37.0,1,121500.0,3.6,3.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
19707,5126174,41.0,0,27000.0,13.9,2.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Gerencia,0
19708,5126175,41.0,0,27000.0,13.9,2.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Gerencia,0
19709,5126178,47.0,0,270000.0,1.1,2.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Alugado,Gerencia,0
19710,5126183,58.0,0,94500.0,-1.0,2.0,0,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19711,5126186,58.0,0,94500.0,-1.0,2.0,0,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19712,5126187,58.0,0,94500.0,-1.0,2.0,0,0,0,1,1,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19713,5126188,57.0,0,270000.0,1.7,2.0,0,0,1,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Cozinha,0
19714,5126189,57.0,0,270000.0,1.7,2.0,0,0,1,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Cozinha,0
19715,5126190,57.0,0,270000.0,1.7,2.0,0,0,1,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Cozinha,0
19716,5126192,57.0,0,270000.0,1.7,2.0,0,0,1,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Cozinha,0
19717,5126195,57.0,0,270000.0,1.7,2.0,0,0,1,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Cozinha,0
19718,5126196,31.0,0,270000.0,6.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Contabilidade,0
19719,5126197,31.0,0,270000.0,6.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Contabilidade,0
19720,5126198,31.0,0,270000.0,6.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Contabilidade,0
19721,5126199,31.0,0,270000.0,6.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Contabilidade,0
19722,5126200,31.0,0,270000.0,6.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Contabilidade,0
19723,5126201,31.0,0,270000.0,6.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Contabilidade,0
19724,5126202,31.0,0,270000.0,6.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Contabilidade,0
19725,5126203,31.0,0,270000.0,6.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Contabilidade,1
19726,5126204,31.0,0,270000.0,6.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Contabilidade,0
19727,5126205,31.0,0,270000.0,6.0,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Contabilidade,0
19728,5126210,55.0,0,162000.0,-1.0,2.0,1,0,0,0,0,Pensionista,Ensino superior,Casado,Casa propria,Outros,0
19729,5126223,45.0,2,112500.0,6.0,3.0,1,0,1,1,0,Empregado,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
19730,5126224,65.0,0,180000.0,-1.0,1.0,1,0,0,0,0,Pensionista,Ensino superior,Separado,Casa propria,Outros,0
19731,5126230,65.0,0,180000.0,-1.0,1.0,1,0,0,0,0,Pensionista,Ensino superior,Separado,Casa propria,Outros,0
19732,5126238,55.0,0,216000.0,1.5,1.0,0,0,1,0,0,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19733,5126239,55.0,0,216000.0,1.5,1.0,0,0,1,0,0,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19734,5126240,55.0,0,216000.0,1.5,1.0,0,0,1,0,0,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19735,5126241,55.0,0,216000.0,1.5,1.0,0,0,1,0,0,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19736,5126242,55.0,0,216000.0,1.5,1.0,0,0,1,0,0,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19737,5126245,55.0,0,216000.0,1.5,1.0,0,0,1,0,0,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19738,5126247,55.0,0,216000.0,1.5,1.0,0,0,1,0,0,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19739,5126248,55.0,0,216000.0,1.5,1.0,0,0,1,0,0,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19740,5126249,55.0,0,216000.0,1.5,1.0,0,0,1,0,0,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19741,5126250,55.0,0,216000.0,1.5,1.0,0,0,1,0,0,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19742,5126252,55.0,0,216000.0,1.5,1.0,0,0,1,0,0,Empregado,Ensino medio,Separado,Casa propria,Limpeza,0
19743,5126255,49.0,0,112500.0,1.3,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
19744,5126258,49.0,0,112500.0,1.3,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
19745,5126259,34.0,2,72000.0,6.2,4.0,0,0,1,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
19746,5126262,34.0,2,72000.0,6.2,4.0,0,0,1,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
19747,5126270,26.0,2,157500.0,7.3,4.0,1,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
19748,5126271,47.0,0,67500.0,15.1,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
19749,5126272,47.0,0,67500.0,15.1,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
19750,5126274,58.0,0,162000.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19751,5126276,58.0,0,162000.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
19752,5126285,33.0,0,121500.0,1.0,1.0,0,0,0,1,0,Empregado,Ensino medio,Solteiro,Casa propria,Venda,0
19753,5126286,58.0,0,225000.0,32.6,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19754,5126288,58.0,0,225000.0,32.6,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19755,5126289,58.0,0,225000.0,32.6,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19756,5126290,58.0,0,225000.0,32.6,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19757,5126292,58.0,0,225000.0,32.6,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19758,5126293,58.0,0,225000.0,32.6,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19759,5126294,58.0,0,225000.0,32.6,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
19760,5126299,43.0,0,112500.0,12.3,2.0,0,0,1,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Contabilidade,1
19761,5126301,54.0,0,270000.0,1.8,2.0,0,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Cozinha,0
19762,5126302,54.0,0,270000.0,1.8,2.0,0,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Cozinha,0
19763,5126303,54.0,0,270000.0,1.8,2.0,0,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Cozinha,0
19764,5126306,27.0,0,121500.0,4.6,2.0,0,0,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
19765,5126309,35.0,0,112500.0,1.5,1.0,0,0,1,1,0,Empregado,Ensino superior,Solteiro,Cooperativa habitacional,Equipe principal,0
19766,5126310,35.0,0,112500.0,1.5,1.0,0,0,1,1,0,Empregado,Ensino superior,Solteiro,Cooperativa habitacional,Equipe principal,0
19767,5126314,50.0,0,270000.0,2.0,2.0,1,0,1,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Equipe principal,0
19768,5126315,50.0,0,270000.0,2.0,2.0,1,0,1,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Equipe principal,0
19769,5126316,49.0,0,270000.0,4.7,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
19770,5126317,49.0,0,270000.0,4.7,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
19771,5126318,49.0,0,270000.0,4.7,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
19772,5126320,49.0,0,270000.0,4.7,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
19773,5126321,49.0,0,270000.0,4.7,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
19774,5126322,49.0,0,270000.0,4.7,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
19775,5126323,49.0,0,270000.0,4.7,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
19776,5126324,49.0,0,270000.0,4.7,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
19777,5126325,49.0,0,270000.0,4.7,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
19778,5126327,46.0,0,157500.0,3.5,2.0,0,0,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Construcao Civil,0
19779,5126328,46.0,0,157500.0,3.5,2.0,0,0,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Construcao Civil,0
19780,5126329,46.0,0,157500.0,3.5,2.0,0,0,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Construcao Civil,0
19781,5126330,46.0,0,157500.0,3.5,2.0,0,0,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Construcao Civil,0
19782,5126331,46.0,0,157500.0,3.5,2.0,0,0,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Construcao Civil,0
19783,5126332,46.0,0,157500.0,3.5,2.0,0,0,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Construcao Civil,0
19784,5126334,46.0,0,157500.0,3.5,2.0,0,0,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Construcao Civil,0
19785,5126335,46.0,0,157500.0,3.5,2.0,0,0,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Construcao Civil,0
19786,5126338,43.0,0,225000.0,8.2,1.0,0,0,1,1,0,Empregado,Ensino superior,Separado,Casa propria,Construcao Civil,0
19787,5126339,43.0,0,225000.0,8.2,1.0,0,0,1,1,0,Empregado,Ensino superior,Separado,Casa propria,Construcao Civil,0
19788,5126340,43.0,0,225000.0,8.2,1.0,0,0,1,1,0,Empregado,Ensino superior,Separado,Casa propria,Construcao Civil,0
19789,5126342,29.0,0,216000.0,4.4,2.0,1,0,0,0,1,Associado comercial,Ensino superior,Casado,Habitacao publica,Outros,0
19790,5126343,29.0,0,216000.0,4.4,2.0,1,0,0,0,1,Associado comercial,Ensino superior,Casado,Habitacao publica,Outros,0
