ID_Cliente,Idade,Qtd_Filhos,Rendimento_Anual,Anos_empregado,Tamanho_Familia,Tem_Carro,Tem_Casa_Propria,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Categoria_de_renda,Grau_Escolaridade,Estado_Civil,Moradia,Ocupacao,Mau
5105933,44.0,1.0,202500.0,13.3,3.0,1,0,0,0,1,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5105935,44.0,1.0,202500.0,13.3,3.0,1,0,0,0,1,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5105936,44.0,1.0,202500.0,13.3,3.0,1,0,0,0,1,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5105938,44.0,1.0,202500.0,13.3,3.0,1,0,0,0,1,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5105939,44.0,1.0,202500.0,13.3,3.0,1,0,0,0,1,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5105940,44.0,1.0,202500.0,13.3,3.0,1,0,0,0,1,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5105941,44.0,1.0,202500.0,13.3,3.0,1,0,0,0,1,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5105944,26.0,0.0,72000.0,3.7,2.0,0,0,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5105945,26.0,0.0,72000.0,3.7,2.0,0,0,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5105946,26.0,0.0,72000.0,3.7,2.0,0,0,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5105948,26.0,0.0,72000.0,3.7,2.0,0,0,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5105949,26.0,0.0,72000.0,3.7,2.0,0,0,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5105950,40.0,0.0,184500.0,0.8,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5105951,40.0,0.0,184500.0,0.8,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5105952,39.0,0.0,121500.0,0.8,1.0,0,0,1,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
5105957,44.0,0.0,63000.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5105958,44.0,0.0,63000.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5105963,27.0,1.0,225000.0,1.8,3.0,1,0,0,1,1,Associado comercial,Ensino superior,Uniao estavel,Mora com os pais,Contabilidade,0
5105965,27.0,1.0,225000.0,1.8,3.0,1,0,0,1,1,Associado comercial,Ensino superior,Uniao estavel,Mora com os pais,Contabilidade,0
5105966,27.0,1.0,225000.0,1.8,3.0,1,0,0,1,1,Associado comercial,Ensino superior,Uniao estavel,Mora com os pais,Contabilidade,0
5105967,27.0,1.0,225000.0,1.8,3.0,1,0,0,1,1,Associado comercial,Ensino superior,Uniao estavel,Mora com os pais,Contabilidade,0
5105968,27.0,1.0,225000.0,1.8,3.0,1,0,0,1,1,Associado comercial,Ensino superior,Uniao estavel,Mora com os pais,Contabilidade,0
5105969,27.0,1.0,225000.0,1.8,3.0,1,0,0,1,1,Associado comercial,Ensino superior,Uniao estavel,Mora com os pais,Contabilidade,0
5105972,42.0,0.0,315000.0,5.7,1.0,1,0,1,0,0,Associado comercial,Ensino medio,Separado,Casa propria,Construcao Civil,0
5105973,42.0,0.0,315000.0,5.7,1.0,1,0,1,0,0,Associado comercial,Ensino medio,Separado,Casa propria,Construcao Civil,0
5105974,42.0,0.0,315000.0,5.7,1.0,1,0,1,0,0,Associado comercial,Ensino medio,Separado,Casa propria,Construcao Civil,0
5105976,41.0,0.0,225000.0,0.6,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Motorista,0
5105977,41.0,0.0,225000.0,0.6,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Motorista,0
5105978,41.0,0.0,225000.0,0.6,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Motorista,0
5105979,41.0,0.0,225000.0,0.6,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Motorista,0
5105980,41.0,0.0,225000.0,0.6,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Motorista,0
5105981,41.0,0.0,225000.0,0.6,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Motorista,0
5105982,41.0,0.0,225000.0,0.6,2.0,0,0,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Motorista,0
5105990,37.0,0.0,90000.0,7.8,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
5105991,37.0,0.0,90000.0,7.8,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
5105992,37.0,0.0,90000.0,7.8,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
5105994,37.0,0.0,90000.0,7.8,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Habitacao publica,Construcao Civil,0
5105997,25.0,0.0,157500.0,1.9,2.0,1,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,Motorista,0
5105998,25.0,0.0,157500.0,1.9,2.0,1,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,Motorista,0
5105999,25.0,0.0,157500.0,1.9,2.0,1,0,1,1,0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,Motorista,0
5106002,32.0,2.0,67500.0,10.4,4.0,1,1,1,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5106003,32.0,2.0,67500.0,10.4,4.0,1,1,1,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5106004,32.0,2.0,67500.0,10.4,4.0,1,1,1,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5106005,39.0,0.0,103500.0,0.5,2.0,0,0,0,0,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106006,39.0,0.0,103500.0,0.5,2.0,0,0,0,0,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106007,57.0,0.0,76500.0,1.3,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106008,57.0,0.0,76500.0,1.3,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106009,57.0,0.0,76500.0,1.3,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106013,57.0,0.0,76500.0,1.3,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106014,57.0,0.0,76500.0,1.3,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106017,62.0,0.0,211500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5106018,62.0,0.0,211500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5106019,62.0,0.0,211500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5106021,62.0,0.0,211500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5106022,62.0,0.0,211500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5106023,62.0,0.0,211500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5106025,38.0,2.0,72000.0,6.4,4.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5106027,38.0,2.0,72000.0,6.4,4.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5106028,38.0,2.0,72000.0,6.4,4.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5106031,38.0,2.0,72000.0,6.4,4.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5106032,54.0,0.0,306000.0,1.0,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106033,54.0,0.0,306000.0,1.0,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5116867,54.0,0.0,306000.0,1.0,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106037,42.0,2.0,270000.0,8.8,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
5106039,42.0,2.0,270000.0,8.8,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
5106040,42.0,2.0,270000.0,8.8,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
5106041,42.0,2.0,270000.0,8.8,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
5116889,42.0,2.0,270000.0,8.8,4.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
5106043,50.0,0.0,157500.0,8.3,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Uniao estavel,Habitacao publica,Equipe principal,0
5106044,50.0,0.0,157500.0,8.3,2.0,0,0,0,1,0,Servidor publico,Ensino superior,Uniao estavel,Habitacao publica,Equipe principal,0
5106048,34.0,2.0,81000.0,8.3,4.0,1,0,1,0,0,Empregado,Ensino superior,Casado,Casa propria,Venda,0
5106056,34.0,2.0,81000.0,8.3,4.0,1,0,1,0,0,Empregado,Ensino superior,Casado,Casa propria,Venda,0
5106057,34.0,2.0,81000.0,8.3,4.0,1,0,1,0,0,Empregado,Ensino superior,Casado,Casa propria,Venda,0
5106060,30.0,0.0,261000.0,7.3,2.0,1,0,0,0,0,Servidor publico,Ensino superior,Casado,Habitacao publica,Equipe principal,0
5106063,30.0,0.0,261000.0,7.3,2.0,1,0,0,0,0,Servidor publico,Ensino superior,Casado,Habitacao publica,Equipe principal,0
5106065,30.0,0.0,261000.0,7.3,2.0,1,0,0,0,0,Servidor publico,Ensino superior,Casado,Habitacao publica,Equipe principal,0
5106066,30.0,0.0,261000.0,7.3,2.0,1,0,0,0,0,Servidor publico,Ensino superior,Casado,Habitacao publica,Equipe principal,0
5106067,30.0,0.0,261000.0,7.3,2.0,1,0,0,0,0,Servidor publico,Ensino superior,Casado,Habitacao publica,Equipe principal,0
5106068,30.0,0.0,261000.0,7.3,2.0,1,0,0,0,0,Servidor publico,Ensino superior,Casado,Habitacao publica,Equipe principal,0
5106069,30.0,0.0,261000.0,7.3,2.0,1,0,0,0,0,Servidor publico,Ensino superior,Casado,Habitacao publica,Equipe principal,0
5106070,30.0,0.0,261000.0,7.3,2.0,1,0,0,0,0,Servidor publico,Ensino superior,Casado,Habitacao publica,Equipe principal,0
5106071,30.0,0.0,261000.0,7.3,2.0,1,0,0,0,0,Servidor publico,Ensino superior,Casado,Habitacao publica,Equipe principal,0
5106073,54.0,0.0,135000.0,15.0,2.0,0,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Medicina,0
5106075,54.0,0.0,135000.0,15.0,2.0,0,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Medicina,0
5106081,36.0,0.0,135000.0,5.6,2.0,0,0,0,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Construcao Civil,0
5106084,59.0,0.0,126000.0,5.0,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Seguranca,0
5106085,59.0,0.0,126000.0,5.0,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Seguranca,0
5106086,59.0,0.0,126000.0,5.0,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Seguranca,0
5106087,59.0,0.0,126000.0,5.0,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Seguranca,0
5106091,59.0,0.0,112500.0,-1.0,2.0,0,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5106092,43.0,0.0,225000.0,3.8,1.0,0,1,0,1,0,Empregado,Ensino medio,Solteiro,Casa propria,Gerencia,0
5106098,29.0,2.0,211500.0,8.2,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5106099,29.0,2.0,211500.0,8.2,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5106100,29.0,2.0,211500.0,8.2,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5106102,29.0,2.0,211500.0,8.2,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5106103,29.0,2.0,211500.0,8.2,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5106104,29.0,2.0,211500.0,8.2,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5106105,29.0,2.0,211500.0,8.2,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5116921,29.0,2.0,211500.0,8.2,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5116922,29.0,2.0,211500.0,8.2,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5116923,29.0,2.0,211500.0,8.2,4.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5106107,52.0,0.0,180000.0,2.6,2.0,1,1,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106114,37.0,1.0,135000.0,1.1,3.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5106116,37.0,1.0,135000.0,1.1,3.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5106117,37.0,1.0,135000.0,1.1,3.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5106120,64.0,0.0,81000.0,9.2,2.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Limpeza,0
5106121,64.0,0.0,81000.0,9.2,2.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Limpeza,0
5106122,64.0,0.0,81000.0,9.2,2.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Limpeza,0
5106125,45.0,1.0,99000.0,-1.0,3.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5116950,45.0,1.0,99000.0,-1.0,3.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5116951,45.0,1.0,99000.0,-1.0,3.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5106128,57.0,0.0,202500.0,14.1,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5106129,57.0,0.0,202500.0,14.1,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5106134,57.0,0.0,202500.0,14.1,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5106137,51.0,0.0,126000.0,0.6,1.0,1,1,1,1,0,Empregado,Ensino medio,Separado,Casa propria,Motorista,0
5106139,51.0,0.0,126000.0,0.6,1.0,1,1,1,1,0,Empregado,Ensino medio,Separado,Casa propria,Motorista,0
5106140,51.0,0.0,126000.0,0.6,1.0,1,1,1,1,0,Empregado,Ensino medio,Separado,Casa propria,Motorista,0
5106141,37.0,0.0,315000.0,3.2,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5106143,37.0,0.0,315000.0,3.2,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5106148,40.0,0.0,135000.0,9.6,2.0,1,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106149,40.0,0.0,135000.0,9.6,2.0,1,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106151,40.0,0.0,135000.0,9.6,2.0,1,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5116988,40.0,0.0,135000.0,9.6,2.0,1,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5116990,40.0,0.0,135000.0,9.6,2.0,1,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5106157,52.0,0.0,315000.0,9.4,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5106159,52.0,0.0,315000.0,9.4,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5106160,52.0,0.0,315000.0,9.4,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5106161,52.0,0.0,315000.0,9.4,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5106163,52.0,0.0,315000.0,9.4,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5106164,52.0,0.0,315000.0,9.4,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5111069,57.0,0.0,315000.0,4.3,1.0,1,1,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5111072,57.0,0.0,315000.0,4.3,1.0,1,1,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5111076,57.0,0.0,315000.0,4.3,1.0,1,1,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5111077,57.0,0.0,315000.0,4.3,1.0,1,1,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5111078,57.0,0.0,315000.0,4.3,1.0,1,1,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5111079,57.0,0.0,315000.0,4.3,1.0,1,1,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5111080,57.0,0.0,315000.0,4.3,1.0,1,1,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5111084,48.0,0.0,76500.0,15.0,2.0,0,1,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Outros,0
5111086,48.0,0.0,76500.0,15.0,2.0,0,1,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Outros,0
5111087,35.0,1.0,270000.0,1.0,3.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111088,35.0,1.0,270000.0,1.0,3.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111089,35.0,1.0,270000.0,1.0,3.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111090,35.0,1.0,270000.0,1.0,3.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111091,35.0,1.0,270000.0,1.0,3.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111092,35.0,1.0,270000.0,1.0,3.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111093,35.0,1.0,270000.0,1.0,3.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111094,35.0,1.0,270000.0,1.0,3.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111095,29.0,0.0,112500.0,8.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
5111097,29.0,0.0,112500.0,8.2,2.0,0,0,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
5111098,34.0,2.0,67500.0,8.3,4.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Habitacao publica,Secretariado,0
5111101,36.0,1.0,202500.0,3.3,3.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5111102,61.0,0.0,315000.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5111103,61.0,0.0,315000.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5111104,61.0,0.0,315000.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5111106,49.0,0.0,202500.0,4.7,2.0,0,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Gerencia,0
5111107,49.0,0.0,202500.0,4.7,2.0,0,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Gerencia,0
5111116,32.0,1.0,315000.0,4.0,3.0,0,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5111117,32.0,1.0,315000.0,4.0,3.0,0,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5111118,32.0,1.0,315000.0,4.0,3.0,0,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5111119,32.0,1.0,315000.0,4.0,3.0,0,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5111120,32.0,1.0,315000.0,4.0,3.0,0,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5111122,32.0,1.0,315000.0,4.0,3.0,0,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5111125,43.0,0.0,202500.0,15.0,1.0,0,1,1,1,0,Empregado,Ensino superior,Solteiro,Casa propria,Equipe principal,0
5111126,43.0,0.0,202500.0,15.0,1.0,0,1,1,1,0,Empregado,Ensino superior,Solteiro,Casa propria,Equipe principal,0
5111127,41.0,0.0,135000.0,1.9,2.0,0,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5111131,41.0,0.0,225000.0,15.0,2.0,1,0,0,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Alta tecnologia,0
5111132,41.0,0.0,225000.0,15.0,2.0,1,0,0,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Alta tecnologia,0
5111135,39.0,1.0,90000.0,6.1,3.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111136,39.0,1.0,90000.0,6.1,3.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111138,39.0,1.0,90000.0,6.1,3.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111139,39.0,1.0,90000.0,6.1,3.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5111146,54.0,0.0,270000.0,2.8,2.0,1,1,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
5111156,29.0,1.0,81000.0,3.8,3.0,1,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5111157,29.0,1.0,81000.0,3.8,3.0,1,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5111158,29.0,1.0,81000.0,3.8,3.0,1,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5111159,29.0,1.0,81000.0,3.8,3.0,1,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5111162,29.0,1.0,81000.0,3.8,3.0,1,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5111163,29.0,1.0,81000.0,3.8,3.0,1,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5111164,29.0,1.0,81000.0,3.8,3.0,1,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5111169,58.0,0.0,126000.0,-1.0,2.0,0,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5111174,29.0,0.0,225000.0,1.3,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Alugado,Venda,0
5111176,29.0,0.0,225000.0,1.3,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Alugado,Venda,0
5111185,30.0,1.0,225000.0,5.2,3.0,1,0,0,0,0,Empregado,Ensino superior,Casado,Mora com os pais,Secretariado,0
5111186,30.0,1.0,225000.0,5.2,3.0,1,0,0,0,0,Empregado,Ensino superior,Casado,Mora com os pais,Secretariado,0
5111187,30.0,1.0,225000.0,5.2,3.0,1,0,0,0,0,Empregado,Ensino superior,Casado,Mora com os pais,Secretariado,0
5111188,30.0,1.0,225000.0,5.2,3.0,1,0,0,0,0,Empregado,Ensino superior,Casado,Mora com os pais,Secretariado,0
5111194,52.0,0.0,216000.0,15.0,2.0,0,1,1,1,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5111197,48.0,0.0,180000.0,7.2,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5111200,48.0,0.0,180000.0,7.2,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5111201,48.0,0.0,180000.0,7.2,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5111203,48.0,0.0,180000.0,7.2,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5111205,27.0,2.0,54000.0,6.3,4.0,0,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5111206,27.0,2.0,54000.0,6.3,4.0,0,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5112606,52.0,0.0,135000.0,15.0,2.0,0,1,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5112608,52.0,0.0,135000.0,15.0,2.0,0,1,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5112609,52.0,0.0,135000.0,15.0,2.0,0,1,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5112611,52.0,0.0,135000.0,15.0,2.0,0,1,0,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5112614,28.0,0.0,180000.0,2.7,2.0,1,1,0,1,1,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5112615,28.0,0.0,180000.0,2.7,2.0,1,1,0,1,1,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5112616,28.0,0.0,180000.0,2.7,2.0,1,1,0,1,1,Associado comercial,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5112621,38.0,2.0,112500.0,0.7,4.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Cozinha,0
5112622,38.0,2.0,112500.0,0.7,4.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Cozinha,0
5112623,38.0,2.0,112500.0,0.7,4.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Cozinha,0
5112624,38.0,2.0,112500.0,0.7,4.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Cozinha,0
5112625,38.0,2.0,112500.0,0.7,4.0,0,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Cozinha,0
5112626,54.0,0.0,315000.0,12.2,2.0,0,1,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5112627,54.0,0.0,315000.0,12.2,2.0,0,1,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5112628,54.0,0.0,315000.0,12.2,2.0,0,1,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
